Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
CB5 8LF,Yes,52.213128,0.146423,546745,259383,TL467593,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LG,Yes,52.213617,0.153604,547234,259452,TL472594,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LH,No,52.211469,0.147148,546800,259200,TL468592,"Abbey","Cambridge, unparished area",1980-01-01,1996-06-01,15,England,2019-05-29,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01017945
CB5 8LJ,Yes,52.214084,0.146732,546763,259490,TL467594,"Abbey","Cambridge, unparished area",1991-09-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LL,Yes,52.212755,0.15652,547436,259362,TL474593,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8LN,Yes,52.212845,0.154021,547265,259367,TL472593,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8LP,Yes,52.212229,0.159217,547622,259309,TL476593,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8LQ,No,52.214111,0.150203,547000,259500,TL470595,"Abbey","Cambridge, unparished area",1980-01-01,1996-06-01,12,England,2019-05-29,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01017945
CB5 8LR,Yes,52.212073,0.159356,547632,259292,TL476592,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8LS,Yes,52.211921,0.159802,547663,259276,TL476592,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8LT,Yes,52.211975,0.157843,547529,259278,TL475592,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8LU,Yes,52.209221,0.156992,547480,258970,TL474589,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LW,Yes,52.213475,0.147567,546822,259424,TL468594,"Abbey","Cambridge, unparished area",1994-05-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LX,Yes,52.210376,0.156302,547429,259097,TL474590,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LY,Yes,52.207787,0.15824,547570,258813,TL475588,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8LZ,Yes,52.211956,0.156422,547432,259273,TL474592,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8NA,Yes,52.211185,0.159018,547612,259193,TL476591,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NB,Yes,52.211347,0.157286,547493,259207,TL474592,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8ND,Yes,52.208067,0.160887,547750,258850,TL477588,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NE,Yes,52.208603,0.159319,547641,258906,TL476589,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NF,Yes,52.208907,0.158924,547613,258939,TL476589,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NG,Yes,52.20965,0.159121,547624,259022,TL476590,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NH,Yes,52.210102,0.15847,547578,259071,TL475590,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NJ,Yes,52.210805,0.158372,547569,259149,TL475591,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NL,Yes,52.210167,0.160332,547705,259082,TL477590,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NN,Yes,52.211252,0.161511,547782,259205,TL477592,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NP,Yes,52.210102,0.161924,547814,259078,TL478590,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NQ,Yes,52.209482,0.157957,547545,259001,TL475590,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NR,Yes,52.212207,0.160401,547703,259309,TL477593,"Abbey","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NS,Yes,52.214176,0.146122,546721,259499,TL467594,"Abbey","Cambridge, unparished area",1985-10-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8NT,Yes,52.209635,0.155796,547397,259014,TL473590,"Abbey","Cambridge, unparished area",1992-08-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8NU,Yes,52.211847,0.160896,547738,259270,TL477592,"Abbey","Cambridge, unparished area",1992-08-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8NW,Yes,52.21093,0.161906,547810,259170,TL478591,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8NX,No,52.209345,0.148231,546881,258966,TL468589,"Abbey","Cambridge, unparished area",2001-06-01,2002-03-01,10,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017943
CB5 8NY,Yes,52.209713,0.13591,546038,258982,TL460589,"Market","Cambridge, unparished area",2013-03-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017983
CB5 8NZ,Yes,52.209818,0.136559,546082,258995,TL460589,"Market","Cambridge, unparished area",2013-03-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017983
CB5 8PA,Yes,52.212979,0.15754,547505,259389,TL475593,"Abbey","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8PB,Yes,52.212914,0.164491,547980,259396,TL479593,"Abbey","Cambridge, unparished area",1980-01-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PD,Yes,52.217199,0.156896,547447,259857,TL474598,"Abbey","Cambridge, unparished area",1994-12-01,,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8PE,No,52.212599,0.166949,548149,259366,TL481593,"Abbey","Cambridge, unparished area",2008-02-01,2018-04-01,19,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017947
CB5 8PF,Yes,52.214699,0.162294,547824,259590,TL478595,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8PG,No,52.213323,0.163281,547896,259439,TL478594,"Abbey","Cambridge, unparished area",2006-07-01,2012-09-01,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PH,Yes,52.213575,0.163308,547897,259467,TL478594,"Abbey","Cambridge, unparished area",1980-01-01,,16,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PJ,Yes,52.215622,0.166187,548087,259701,TL480597,"Abbey","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PL,Yes,52.216683,0.165653,548047,259818,TL480598,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PN,Yes,52.216797,0.164591,547974,259828,TL479598,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PP,Yes,52.214952,0.165175,548020,259624,TL480596,"Abbey","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PQ,Yes,52.216717,0.162084,547803,259814,TL478598,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PR,Yes,52.21459,0.165319,548031,259584,TL480595,"Abbey","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PS,Yes,52.213622,0.165637,548056,259477,TL480594,"Abbey","Cambridge, unparished area",1980-01-01,,16,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PT,Yes,52.214266,0.163854,547932,259545,TL479595,"Abbey","Cambridge, unparished area",1980-01-01,,15,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PU,Yes,52.213621,0.164715,547993,259475,TL479594,"Abbey","Cambridge, unparished area",1980-01-01,,16,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PW,Yes,52.217077,0.166464,548101,259863,TL481598,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PX,Yes,52.217552,0.159724,547639,259902,TL476599,"Abbey","Cambridge, unparished area",1987-04-01,,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8PY,Yes,52.216952,0.15738,547481,259831,TL474598,"Abbey","Cambridge, unparished area",1994-12-01,,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8PZ,Yes,52.213432,0.156831,547455,259438,TL474594,"Abbey","Cambridge, unparished area",1985-10-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8QA,No,52.192254,0.137179,546182,257043,TL461570,"Coleridge","Cambridge, unparished area",1990-02-01,2018-01-01,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017966
CB5 8QB,No,52.216939,0.157337,547478,259829,TL474598,"Abbey","Cambridge, unparished area",1991-09-01,2015-01-01,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8QD,Yes,52.215119,0.155551,547362,259623,TL473596,"Abbey","Cambridge, unparished area",1980-01-01,,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8QE,Yes,52.215353,0.156543,547429,259651,TL474596,"Abbey","Cambridge, unparished area",1980-01-01,,10,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8QF,Yes,52.215639,0.158079,547533,259686,TL475596,"Abbey","Cambridge, unparished area",2002-06-01,,10,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8QG,Yes,52.215171,0.157164,547472,259632,TL474596,"Abbey","Cambridge, unparished area",1980-01-01,,10,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8QH,Yes,52.215136,0.161539,547771,259637,TL477596,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8QJ,Yes,52.213894,0.160117,547678,259496,TL476594,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8QL,Yes,52.214989,0.159234,547614,259616,TL476596,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8QN,Yes,52.213662,0.157574,547505,259465,TL475594,"Abbey","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017946
CB5 8QP,Yes,52.217563,0.164789,547985,259914,TL479599,"Abbey","Cambridge, unparished area",1980-01-01,,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8QQ,Yes,52.215121,0.158391,547556,259629,TL475596,"Abbey","Cambridge, unparished area",1980-01-01,,11,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017945
CB5 8QR,Yes,52.216411,0.167471,548172,259791,TL481597,"Abbey","Cambridge, unparished area",1980-01-01,,13,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8QS,Yes,52.216742,0.1627,547845,259818,TL478598,"Abbey","Cambridge, unparished area",1980-01-01,,12,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
CB5 8QT,Yes,52.217632,0.167604,548177,259927,TL481599,"Abbey","Cambridge, unparished area",1980-01-01,,9,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017944
